heart_rate_bpm,sweat_microsiemens,skin_temp_celsius,grip_force_newton,ecg_signal,rr_interval_ms,qrs_duration_ms,st_deviation_mv,qt_interval_ms,driver_id,timestamp_offset,condition_label
72.39,2.66,33.73,16.3,-0.0018,835.36,75.11,0.002,408.07,1,312,0
72.7,2.65,33.73,16.22,-0.0028,837.86,75.91,0.002,408.39,1,313,0
72.89,2.62,33.71,16.13,-0.0031,840.47,75.6,0.007,408.81,1,314,0
72.51,2.61,33.7,16.16,-0.0022,842.52,75.74,0.005,409.17,1,315,0
72.12,2.6,33.7,16.17,-0.0022,841.33,76.59,0.001,407.83,1,316,0
72.06,2.61,33.69,16.08,-0.0021,839.1,77.16,0.001,406.89,1,317,0
71.91,2.6,33.7,16.07,-0.0029,838.48,78.15,0.004,405.03,1,318,0
72.3,2.62,33.7,16.05,-0.0047,836.88,78.34,0.006,406.02,1,319,0
72.57,2.6,33.72,15.96,-0.0052,838.0,79.06,0.005,406.19,1,320,0
72.9,2.62,33.7,16.03,-0.0058,835.48,79.45,0.009,407.82,1,321,0
72.6,2.64,33.71,16.07,-0.0062,835.38,80.07,0.009,407.64,1,322,0
72.59,2.64,33.7,16.17,-0.0047,834.77,80.72,0.008,409.3,1,323,0
72.99,2.62,33.72,16.14,-0.0041,835.96,80.24,0.009,408.36,1,324,0
73.21,2.62,33.73,16.13,-0.005,832.23,80.68,0.004,406.95,1,325,0
73.16,2.64,33.73,16.2,-0.0054,835.59,80.2,0.006,408.48,1,326,0
73.46,2.62,33.75,16.24,-0.0064,831.65,79.82,0.008,407.71,1,327,0
73.75,2.6,33.74,16.26,-0.0069,829.43,80.5,0.004,409.24,1,328,0
73.42,2.6,33.72,16.22,-0.0052,825.81,80.98,0.003,410.84,1,329,0
73.78,2.62,33.74,16.32,-0.0057,828.53,81.34,0.008,411.4,1,330,0
73.95,2.65,33.74,16.36,-0.0053,825.67,82.27,0.005,411.03,1,331,0
73.93,2.64,33.74,16.3,-0.004,828.98,81.81,0.007,411.63,1,332,0
74.25,2.63,33.75,16.24,-0.0028,831.47,82.5,0.008,413.22,1,333,0
74.44,2.61,33.73,16.3,-0.001,829.83,81.91,0.008,411.61,1,334,0
74.41,2.58,33.72,16.22,-0.0018,828.6,82.25,0.01,412.89,1,335,0
74.48,2.61,33.73,16.14,-0.0001,826.87,82.93,0.014,412.55,1,336,0
74.34,2.61,33.74,16.09,0.0013,830.41,82.94,0.009,412.1,1,337,0
74.18,2.63,33.72,16.19,-0.0005,831.2,82.61,0.005,412.79,1,338,0
74.5,2.64,33.7,16.15,0.0015,830.57,81.64,0.001,411.79,1,339,0
74.75,2.61,33.71,16.09,0.0016,831.02,80.83,-0.003,412.2,1,340,0
74.79,2.6,33.72,16.0,-0.0004,831.53,81.52,0.001,412.52,1,341,0
74.57,2.62,33.7,16.06,0.0014,835.1,81.17,0.001,414.36,1,342,0
74.91,2.6,33.69,16.04,0.0,833.18,80.52,-0.002,413.62,1,343,0
74.66,2.6,33.7,15.97,0.0017,831.43,80.29,-0.003,414.92,1,344,0
74.82,2.58,33.69,15.97,0.0036,833.53,81.0,0.001,413.67,1,345,0
74.87,2.55,33.68,15.98,0.0021,834.64,80.77,0.004,412.04,1,346,0
75.04,2.54,33.66,16.04,0.0002,838.29,80.74,0.008,413.12,1,347,0
75.02,2.56,33.66,16.04,0.0013,841.91,80.29,0.012,413.37,1,348,0
75.11,2.54,33.67,16.13,0.0032,841.36,81.07,0.014,411.53,1,349,0
74.84,2.55,33.68,16.2,0.0035,841.91,81.18,0.019,410.25,1,350,0
75.16,2.53,33.68,16.3,0.0044,838.4,82.03,0.016,408.45,1,351,0
75.26,2.51,33.66,16.22,0.006,839.0,82.7,0.021,407.03,1,352,0
75.23,2.53,33.66,16.31,0.0059,838.19,83.69,0.022,408.75,1,353,0
75.1,2.5,33.67,16.25,0.0063,835.88,83.87,0.02,408.6,1,354,0
74.81,2.48,33.68,16.28,0.0062,837.04,84.82,0.025,410.35,1,355,0
74.87,2.47,33.7,16.22,0.0054,835.96,84.28,0.021,411.71,1,356,0
75.06,2.49,33.68,16.32,0.0048,835.3,83.69,0.024,410.33,1,357,0
75.02,2.49,33.69,16.33,0.0055,839.25,82.85,0.019,411.01,1,358,0
74.62,2.47,33.69,16.32,0.005,837.71,82.87,0.016,412.18,1,359,0
74.29,2.44,33.7,16.28,0.0048,836.78,82.98,0.018,410.39,1,360,0
74.35,2.47,33.69,16.31,0.0031,835.96,82.3,0.014,411.7,1,361,0
74.21,2.49,33.68,16.22,0.002,833.2,82.94,0.016,411.61,1,362,0
73.84,2.52,33.67,16.14,0.0009,834.88,82.44,0.015,411.08,1,363,0
74.13,2.5,33.67,16.23,-0.0009,834.79,81.91,0.011,410.39,1,364,0
74.06,2.48,33.69,16.14,-0.0029,837.99,82.11,0.013,410.13,1,365,0
74.26,2.45,33.67,16.19,-0.0046,839.17,81.79,0.009,411.06,1,366,0
74.65,2.46,33.68,16.24,-0.0054,842.82,81.6,0.006,411.82,1,367,0
74.67,2.45,33.66,16.25,-0.0065,843.28,82.4,0.01,412.85,1,368,0
74.97,2.47,33.68,16.31,-0.008,845.5,82.25,0.009,411.47,1,369,0
74.63,2.47,33.68,16.33,-0.009,847.45,82.41,0.006,409.54,1,370,0
74.34,2.45,33.68,16.41,-0.0086,844.69,82.62,0.01,408.42,1,371,0
74.67,2.48,33.66,16.42,-0.0071,845.92,81.77,0.011,410.29,1,372,0
74.63,2.46,33.66,16.5,-0.0052,844.24,81.84,0.015,409.26,1,373,0
74.47,2.49,33.65,16.45,-0.0062,846.02,81.58,0.016,410.8,1,374,0
74.7,2.49,33.66,16.35,-0.0069,849.46,82.48,0.018,412.31,1,375,0
74.61,2.47,33.68,16.38,-0.0069,853.13,82.24,0.02,412.52,1,376,0
74.45,2.5,33.68,16.39,-0.0053,849.7,83.22,0.023,411.91,1,377,0
74.65,2.48,33.67,16.41,-0.0046,851.26,84.03,0.019,410.05,1,378,0
74.47,2.48,33.66,16.45,-0.0053,852.87,84.4,0.016,409.06,1,379,0
74.84,2.45,33.67,16.46,-0.0034,853.9,84.74,0.016,410.51,1,380,0
74.59,2.43,33.67,16.44,-0.003,856.53,85.73,0.015,410.54,1,381,0
74.91,2.44,33.67,16.45,-0.0025,852.63,86.51,0.018,411.58,1,382,0
75.24,2.44,33.66,16.53,-0.0024,851.62,85.97,0.018,411.32,1,383,0
75.57,2.46,33.68,16.44,-0.0021,847.63,85.96,0.016,411.18,1,384,0
75.45,2.47,33.66,16.39,-0.0034,845.69,86.84,0.013,412.58,1,385,0
75.61,2.44,33.66,16.48,-0.0023,847.32,86.9,0.013,412.2,1,386,0
75.87,2.42,33.66,16.57,-0.0037,845.62,87.53,0.018,413.44,1,387,0
75.57,2.43,33.66,16.53,-0.0054,847.79,88.52,0.018,411.62,1,388,0
75.7,2.44,33.68,16.55,-0.0065,846.52,87.92,0.016,411.77,1,389,0
75.99,2.45,33.67,16.5,-0.0074,849.8,88.27,0.02,413.29,1,390,0
76.1,2.42,33.65,16.46,-0.0071,853.55,88.32,0.022,413.37,1,391,0
76.11,2.4,33.65,16.39,-0.0054,854.09,88.73,0.025,413.32,1,392,0
75.84,2.41,33.65,16.47,-0.0055,856.04,89.64,0.024,414.81,1,393,0
75.82,2.42,33.66,16.56,-0.0055,858.35,89.57,0.026,416.62,1,394,0
75.63,2.42,33.65,16.54,-0.0052,860.58,89.14,0.026,416.1,1,395,0
75.69,2.39,33.65,16.62,-0.0049,862.14,89.69,0.026,414.32,1,396,0
75.77,2.41,33.66,16.54,-0.0062,864.12,89.63,0.029,413.9,1,397,0
75.76,2.39,33.68,16.49,-0.0042,860.95,90.52,0.027,413.87,1,398,0
75.56,2.4,33.67,16.45,-0.0037,863.27,89.76,0.03,415.39,1,399,0
75.51,2.41,33.65,16.49,-0.0051,860.53,88.94,0.027,415.23,1,400,0
75.79,2.41,33.64,16.48,-0.0064,858.48,89.69,0.026,414.1,1,401,0
75.86,2.41,33.66,16.45,-0.0064,855.93,90.2,0.024,415.3,1,402,0
75.93,2.43,33.67,16.41,-0.006,859.9,90.11,0.024,416.77,1,403,0
75.65,2.44,33.68,16.39,-0.0065,862.4,89.13,0.021,418.72,1,404,0
75.28,2.41,33.69,16.48,-0.0063,861.33,90.04,0.016,418.24,1,405,0
75.35,2.39,33.67,16.51,-0.0067,859.37,89.35,0.011,417.75,1,406,0
75.02,2.38,33.67,16.45,-0.0078,859.37,89.22,0.007,417.58,1,407,0
74.94,2.39,33.69,16.37,-0.0094,861.74,89.26,0.007,416.72,1,408,0
74.56,2.4,33.7,16.42,-0.008,861.43,88.29,0.006,418.22,1,409,0
74.51,2.38,33.7,16.41,-0.0099,862.29,89.04,0.008,418.3,1,410,0
74.17,2.38,33.7,16.5,-0.0083,860.13,89.17,0.012,417.65,1,411,0
73.78,2.35,33.7,16.56,-0.0092,860.15,89.17,0.009,416.48,1,412,0
73.94,2.33,33.7,16.54,-0.0092,863.98,88.88,0.008,417.98,1,413,0
74.24,2.35,33.71,16.58,-0.0092,862.4,88.01,0.004,416.53,1,414,0
74.54,2.34,33.69,16.5,-0.0091,864.58,87.26,0.004,416.87,1,415,0
74.79,2.33,33.7,16.59,-0.0086,865.06,87.04,0.005,416.84,1,416,0
74.82,2.33,33.68,16.66,-0.0093,862.64,86.41,0.007,415.17,1,417,0
74.42,2.33,33.67,16.64,-0.0109,860.36,86.43,0.005,413.99,1,418,0
74.42,2.31,33.66,16.73,-0.009,861.1,85.79,0.002,414.98,1,419,0
74.28,2.33,33.68,16.64,-0.0078,862.71,85.58,-0.002,416.81,1,420,0
73.96,2.33,33.68,16.7,-0.0062,865.08,84.82,-0.0,417.52,1,421,0
73.69,2.33,33.67,16.63,-0.0064,865.88,84.27,-0.002,418.31,1,422,0
73.74,2.31,33.69,16.53,-0.0054,869.63,83.29,-0.006,418.94,1,423,0
74.12,2.29,33.68,16.5,-0.0055,872.33,83.8,-0.009,419.79,1,424,0
73.86,2.29,33.69,16.45,-0.0058,873.84,84.21,-0.006,420.6,1,425,0
74.18,2.3,33.67,16.36,-0.0055,875.87,83.62,-0.01,422.11,1,426,0
73.83,2.27,33.69,16.35,-0.0059,878.85,83.1,-0.005,422.72,1,427,0
73.5,2.28,33.71,16.35,-0.0056,879.42,83.98,-0.01,421.4,1,428,0
73.18,2.28,33.7,16.39,-0.0039,876.06,83.92,-0.008,422.27,1,429,0
73.16,2.31,33.71,16.31,-0.0057,876.73,83.66,-0.012,420.83,1,430,0
72.91,2.33,33.69,16.35,-0.0061,875.82,82.84,-0.013,420.74,1,431,0
72.54,2.34,33.71,16.36,-0.0059,877.21,83.38,-0.016,420.25,1,432,0
72.3,2.33,33.7,16.36,-0.0047,878.88,83.41,-0.016,421.64,1,433,0
72.27,2.34,33.72,16.36,-0.0029,880.98,82.42,-0.018,421.17,1,434,0
72.15,2.33,33.71,16.43,-0.0034,879.71,82.82,-0.023,422.8,1,435,0
72.09,2.36,33.71,16.47,-0.0021,879.97,82.28,-0.025,424.63,1,436,0
71.71,2.38,33.7,16.47,-0.0009,880.54,81.88,-0.025,426.31,1,437,0
71.42,2.4,33.7,16.5,-0.0015,879.11,81.27,-0.022,427.91,1,438,0
71.73,2.43,33.69,16.53,-0.0017,877.16,80.64,-0.017,429.79,1,439,0
71.54,2.45,33.69,16.61,-0.0011,873.6,81.14,-0.021,427.92,1,440,0
71.35,2.48,33.67,16.69,-0.002,871.04,81.6,-0.022,427.24,1,441,0
71.6,2.5,33.68,16.68,-0.0035,870.88,81.79,-0.025,426.38,1,442,0
71.7,2.5,33.66,16.58,-0.0037,872.85,80.96,-0.029,426.82,1,443,0
71.31,2.5,33.65,16.49,-0.0029,873.14,80.57,-0.033,425.62,1,444,0
71.56,2.48,33.63,16.39,-0.0043,870.54,81.45,-0.037,426.37,1,445,0
71.48,2.47,33.63,16.4,-0.0025,870.18,81.39,-0.037,426.57,1,446,0
71.49,2.44,33.64,16.37,-0.0016,873.64,82.17,-0.041,426.65,1,447,0
71.64,2.45,33.65,16.4,-0.0035,869.95,82.96,-0.044,426.46,1,448,0
71.89,2.48,33.67,16.34,-0.0032,871.33,82.16,-0.047,426.44,1,449,0
72.18,2.5,33.67,16.28,-0.0014,870.86,81.36,-0.052,428.01,1,450,0
71.86,2.48,33.66,16.23,0.0003,873.44,81.27,-0.054,428.75,1,451,0
72.09,2.46,33.65,16.16,-0.0,877.17,81.62,-0.055,427.08,1,452,0
72.44,2.43,33.65,16.19,-0.0007,876.84,81.63,-0.053,426.33,1,453,0
72.72,2.44,33.67,16.18,0.0002,879.97,80.77,-0.051,427.64,1,454,0
72.44,2.44,33.67,16.17,0.0018,883.71,80.67,-0.052,426.21,1,455,0
72.7,2.43,33.66,16.16,0.0003,886.73,81.03,-0.053,426.96,1,456,0
72.43,2.43,33.65,16.17,0.0009,884.23,81.26,-0.05,427.62,1,457,0
72.73,2.44,33.65,16.22,0.0028,882.03,81.89,-0.05,427.16,1,458,0
72.83,2.42,33.64,16.17,0.0015,879.43,82.55,-0.053,427.25,1,459,0
73.07,2.43,33.63,16.11,0.0033,882.37,82.28,-0.05,426.76,1,460,0
73.38,2.41,33.63,16.12,0.0035,886.07,83.14,-0.048,425.64,1,461,0
73.46,2.41,33.63,16.19,0.0017,883.45,82.22,-0.047,424.44,1,462,0
73.23,2.4,33.63,16.22,0.0015,884.08,81.99,-0.046,423.79,1,463,0
73.46,2.42,33.63,16.17,0.0032,884.37,82.55,-0.042,424.4,1,464,0
73.85,2.43,33.62,16.25,0.0038,883.69,82.51,-0.042,423.87,1,465,0
73.81,2.42,33.61,16.33,0.0043,880.6,82.75,-0.044,423.16,1,466,0
73.67,2.4,33.62,16.35,0.0035,880.64,82.69,-0.041,424.87,1,467,0
73.53,2.38,33.62,16.4,0.004,884.45,82.86,-0.038,424.44,1,468,0
73.68,2.39,33.62,16.39,0.0058,887.36,82.75,-0.042,426.37,1,469,0
73.65,2.41,33.63,16.32,0.0064,884.0,82.06,-0.041,427.69,1,470,0
73.25,2.44,33.63,16.26,0.0083,887.0,82.51,-0.04,426.72,1,471,0
73.39,2.41,33.65,16.34,0.0098,884.28,82.44,-0.04,426.07,1,472,0
73.11,2.39,33.64,16.25,0.0112,882.22,81.56,-0.04,425.87,1,473,0
73.2,2.38,33.64,16.28,0.0096,878.67,82.16,-0.044,425.4,1,474,0
73.17,2.37,33.63,16.25,0.0102,882.11,81.48,-0.045,427.31,1,475,0
72.95,2.34,33.64,16.23,0.0098,880.96,81.05,-0.043,426.66,1,476,0
73.05,2.37,33.64,16.22,0.0103,877.96,81.54,-0.043,427.99,1,477,0
73.17,2.36,33.63,16.15,0.0117,879.4,81.19,-0.038,429.46,1,478,0
73.04,2.36,33.63,16.16,0.0103,877.57,80.78,-0.042,430.51,1,479,0
73.03,2.34,33.61,16.12,0.0119,874.6,80.58,-0.037,431.24,1,480,0
73.35,2.31,33.61,16.14,0.0134,874.09,81.23,-0.041,429.26,1,481,0
73.05,2.33,33.61,16.11,0.0129,874.72,81.63,-0.045,430.09,1,482,0
73.19,2.33,33.62,16.11,0.0137,877.44,80.82,-0.047,429.21,1,483,0
73.51,2.32,33.63,16.18,0.0137,875.01,80.31,-0.048,430.88,1,484,0
73.45,2.33,33.64,16.22,0.0154,873.58,81.29,-0.049,432.01,1,485,0
73.49,2.35,33.64,16.24,0.0156,873.31,82.16,-0.053,430.86,1,486,0
73.33,2.38,33.64,16.29,0.0163,875.44,83.1,-0.057,432.55,1,487,0
73.01,2.35,33.65,16.22,0.0156,877.53,83.71,-0.055,430.64,1,488,0
72.7,2.32,33.64,16.26,0.015,875.33,84.68,-0.056,432.25,1,489,0
72.51,2.34,33.63,16.2,0.015,874.74,85.43,-0.06,432.25,1,490,0
72.59,2.31,33.65,16.13,0.0136,878.11,84.48,-0.056,431.16,1,491,0
72.34,2.3,33.63,16.13,0.0152,881.09,84.9,-0.06,429.62,1,492,0
72.7,2.27,33.65,16.17,0.0134,883.01,84.45,-0.063,430.72,1,493,0
72.58,2.29,33.63,16.12,0.0117,880.1,83.63,-0.061,431.2,1,494,0
72.65,2.29,33.62,16.14,0.0107,880.02,82.68,-0.058,429.38,1,495,0
72.99,2.32,33.64,16.15,0.0092,878.07,82.93,-0.06,430.2,1,496,0
72.8,2.31,33.65,16.17,0.0081,881.87,83.76,-0.062,431.79,1,497,0
73.07,2.29,33.64,16.18,0.007,883.43,82.77,-0.067,432.66,1,498,0
73.44,2.31,33.64,16.12,0.0053,880.25,82.23,-0.062,432.22,1,499,0
73.06,2.29,33.65,16.07,0.0052,883.31,82.36,-0.058,430.55,1,500,0
72.86,2.28,33.67,16.06,0.0062,885.64,82.85,-0.055,429.91,1,501,0
73.02,2.29,33.65,16.08,0.0056,884.93,83.38,-0.058,431.89,1,502,0
73.15,2.27,33.67,16.1,0.0062,882.15,82.41,-0.053,433.83,1,503,0
73.55,2.27,33.67,16.04,0.0064,878.21,82.01,-0.051,433.44,1,504,0
73.59,2.3,33.68,16.04,0.0063,877.8,82.96,-0.049,432.05,1,505,0
73.19,2.31,33.68,16.02,0.0045,880.78,82.52,-0.049,430.12,1,506,0
73.44,2.3,33.69,16.06,0.0048,880.44,83.14,-0.045,429.7,1,507,0
73.07,2.31,33.67,16.12,0.0049,881.53,83.09,-0.04,431.12,1,508,0
73.0,2.3,33.66,16.12,0.0042,883.14,83.91,-0.035,431.58,1,509,0
72.86,2.32,33.67,16.18,0.0026,881.66,83.05,-0.03,431.93,1,510,0
72.63,2.33,33.66,16.13,0.0013,885.37,82.87,-0.034,431.44,1,511,0
72.54,2.33,33.64,16.06,0.0013,888.79,82.09,-0.032,432.9,1,512,0
72.79,2.35,33.65,16.15,0.001,888.76,81.28,-0.029,434.71,1,513,0
72.88,2.37,33.66,16.21,-0.0008,885.24,81.31,-0.026,436.27,1,514,0
72.57,2.37,33.65,16.2,-0.0015,882.35,80.35,-0.022,437.13,1,515,0
72.26,2.36,33.63,16.11,-0.0011,886.17,80.3,-0.019,437.21,1,516,0
72.37,2.37,33.65,16.09,-0.0028,884.19,81.29,-0.022,435.8,1,517,0
72.12,2.39,33.64,16.16,-0.0039,880.53,80.49,-0.021,434.51,1,518,0
72.19,2.42,33.64,16.14,-0.0027,884.03,79.61,-0.024,436.18,1,519,0
72.34,2.45,33.66,16.04,-0.002,882.45,78.77,-0.02,434.97,1,520,0
72.11,2.43,33.65,16.1,-0.0034,881.38,78.67,-0.016,436.05,1,521,0
72.09,2.45,33.66,16.13,-0.0053,878.16,79.31,-0.021,437.99,1,522,0
72.24,2.47,33.67,16.11,-0.0038,878.32,79.84,-0.024,436.45,1,523,0
72.63,2.49,33.68,16.19,-0.002,878.28,80.59,-0.022,435.93,1,524,0
72.56,2.46,33.68,16.22,-0.0008,875.77,81.45,-0.022,434.54,1,525,0
72.32,2.46,33.69,16.19,-0.0026,875.96,80.73,-0.018,436.26,1,526,0
72.3,2.47,33.68,16.18,-0.0026,873.86,81.22,-0.014,436.1,1,527,0
72.21,2.44,33.69,16.15,-0.0027,872.14,80.87,-0.01,434.94,1,528,0
71.82,2.44,33.69,16.12,-0.0021,872.42,81.47,-0.01,432.95,1,529,0
72.19,2.42,33.7,16.16,-0.001,870.88,80.97,-0.009,432.33,1,530,0
72.51,2.41,33.7,16.13,0.0006,870.55,80.48,-0.008,431.5,1,531,0
72.82,2.44,33.71,16.12,-0.0001,867.75,80.76,-0.008,432.06,1,532,0
72.99,2.46,33.71,16.2,0.001,870.01,79.84,-0.006,431.94,1,533,0
73.25,2.47,33.69,16.3,-0.0002,867.18,79.43,-0.009,430.93,1,534,0
73.6,2.45,33.67,16.36,-0.0016,864.27,79.23,-0.01,430.51,1,535,0
73.77,2.46,33.69,16.32,-0.0004,861.08,80.14,-0.011,431.78,1,536,0
73.81,2.46,33.71,16.39,0.001,863.29,81.05,-0.008,430.27,1,537,0
73.49,2.45,33.7,16.42,0.0023,861.84,80.39,-0.004,431.11,1,538,0
73.56,2.43,33.7,16.4,0.0009,859.52,80.23,-0.003,431.39,1,539,0
73.51,2.45,33.72,16.45,0.0023,862.26,80.15,-0.001,431.42,1,540,0
73.85,2.42,33.72,16.45,0.0035,859.52,79.63,0.002,429.95,1,541,0
73.48,2.43,33.72,16.5,0.0043,858.06,79.45,-0.001,429.29,1,542,0
73.08,2.43,33.71,16.52,0.0025,855.33,79.91,-0.002,431.28,1,543,0
73.22,2.43,33.7,16.56,0.0012,852.21,79.19,0.001,429.48,1,544,0
73.03,2.44,33.71,16.65,-0.0001,854.75,78.74,0.004,429.41,1,545,0
73.37,2.42,33.69,16.59,0.0003,851.09,79.51,0.003,429.19,1,546,0
73.02,2.44,33.71,16.57,-0.0014,848.8,78.61,0.002,429.32,1,547,0
72.78,2.42,33.72,16.55,-0.0025,846.94,79.01,0.002,427.74,1,548,0
72.91,2.42,33.72,16.51,-0.004,844.88,78.1,0.004,426.94,1,549,0
72.53,2.4,33.7,16.48,-0.0043,848.46,77.66,0.005,428.4,1,550,0
72.65,2.39,33.71,16.52,-0.0041,852.05,77.42,0.005,428.71,1,551,0
72.79,2.37,33.69,16.42,-0.0043,851.23,77.46,-0.0,430.17,1,552,0
72.75,2.35,33.71,16.44,-0.0053,855.22,76.92,-0.001,431.37,1,553,0
72.36,2.34,33.7,16.36,-0.0059,852.0,76.52,0.003,430.18,1,554,0
72.48,2.31,33.69,16.31,-0.0058,848.86,75.69,0.006,432.09,1,555,0
72.32,2.3,33.7,16.29,-0.0061,850.1,75.97,0.011,430.82,1,556,0
72.7,2.33,33.7,16.36,-0.0076,848.41,76.96,0.007,430.35,1,557,0
72.54,2.33,33.68,16.46,-0.0073,847.5,77.86,0.011,431.41,1,558,0
72.61,2.35,33.69,16.37,-0.0072,843.9,78.04,0.007,431.65,1,559,0
72.59,2.37,33.7,16.42,-0.0072,840.89,79.04,0.007,433.6,1,560,0
72.85,2.35,33.71,16.51,-0.0061,840.01,78.04,0.004,434.14,1,561,0
72.72,2.36,33.71,16.44,-0.0059,836.48,77.07,0.005,436.05,1,562,0
72.4,2.39,33.7,16.43,-0.0042,838.05,76.65,0.002,435.2,1,563,0
72.05,2.38,33.71,16.41,-0.0034,841.61,77.51,0.004,434.73,1,564,0
71.89,2.4,33.73,16.49,-0.0046,840.09,78.0,0.0,433.16,1,565,0
72.19,2.42,33.73,16.4,-0.004,836.82,77.47,0.005,431.92,1,566,0
72.58,2.43,33.71,16.43,-0.0045,837.92,76.79,0.003,432.07,1,567,0
72.61,2.41,33.71,16.41,-0.0044,838.01,76.93,0.002,430.48,1,568,0
72.44,2.43,33.73,16.49,-0.0045,836.27,76.55,-0.001,431.61,1,569,0
72.73,2.44,33.73,16.39,-0.0038,833.34,77.04,0.003,430.85,1,570,0
72.97,2.45,33.71,16.47,-0.0048,832.77,76.28,0.007,432.77,1,571,0
72.95,2.45,33.71,16.53,-0.0044,831.44,75.83,0.011,433.95,1,572,0
72.95,2.43,33.72,16.51,-0.0046,829.46,75.21,0.011,432.15,1,573,0
73.31,2.44,33.71,16.42,-0.0061,826.44,74.76,0.016,431.06,1,574,0
73.42,2.42,33.73,16.41,-0.0042,825.7,74.84,0.013,431.35,1,575,0
73.55,2.42,33.74,16.36,-0.0051,823.77,75.43,0.011,431.44,1,576,0
73.67,2.42,33.73,16.36,-0.004,825.94,75.14,0.007,433.39,1,577,0
73.92,2.44,33.72,16.32,-0.0041,824.19,74.7,0.006,432.55,1,578,0
73.53,2.41,33.72,16.32,-0.0024,822.01,74.23,0.005,434.43,1,579,0
73.14,2.44,33.73,16.26,-0.0036,823.23,75.0,0.003,433.28,1,580,0
72.97,2.45,33.75,16.28,-0.0048,821.53,75.65,0.001,434.29,1,581,0
72.82,2.47,33.73,16.22,-0.0065,824.7,76.3,0.001,433.66,1,582,0
72.69,2.44,33.74,16.28,-0.0066,825.79,76.99,-0.001,432.96,1,583,0
72.41,2.46,33.74,16.36,-0.0051,828.49,76.59,-0.002,433.81,1,584,0
72.32,2.46,33.75,16.3,-0.0042,830.44,75.78,0.0,433.63,1,585,0
72.28,2.48,33.73,16.31,-0.0061,832.03,76.38,0.002,432.33,1,586,0
72.48,2.45,33.74,16.31,-0.008,833.59,77.32,0.005,432.9,1,587,0
72.53,2.47,33.74,16.3,-0.0097,832.93,76.93,0.002,434.41,1,588,0
72.62,2.46,33.75,16.36,-0.0089,830.1,76.51,0.006,433.3,1,589,0
72.8,2.49,33.74,16.29,-0.0077,827.77,76.39,0.006,434.13,1,590,0
72.73,2.5,33.75,16.34,-0.0093,826.26,76.13,0.009,432.34,1,591,0
72.89,2.53,33.75,16.27,-0.0112,823.5,76.14,0.004,430.39,1,592,0
73.23,2.5,33.77,16.24,-0.0107,821.58,75.14,0.005,430.12,1,593,0
73.54,2.51,33.77,16.15,-0.0119,820.87,74.18,0.004,429.67,1,594,0
73.79,2.49,33.78,16.1,-0.0137,818.31,74.55,0.001,430.67,1,595,0
74.08,2.5,33.79,16.14,-0.0146,819.89,73.85,0.002,431.02,1,596,0
73.89,2.48,33.79,16.07,-0.0157,823.14,74.65,0.003,431.16,1,597,0
73.84,2.5,33.81,15.98,-0.0161,825.82,75.08,-0.001,431.28,1,598,0
73.57,2.51,33.79,15.89,-0.0181,826.56,74.72,-0.004,432.01,1,599,0
73.37,2.5,33.8,15.83,-0.0177,824.25,74.44,-0.006,431.31,1,600,0
72.99,2.52,33.82,15.86,-0.0159,823.5,73.75,-0.009,432.23,1,601,0
72.91,2.49,33.81,15.77,-0.0142,825.57,74.38,-0.01,431.98,1,602,0
72.55,2.5,33.82,15.81,-0.0153,829.15,74.98,-0.01,431.26,1,603,0
72.91,2.47,33.81,15.88,-0.0159,829.22,74.32,-0.009,433.26,1,604,0
73.17,2.46,33.8,15.93,-0.0171,830.8,73.67,-0.009,434.61,1,605,0
72.9,2.44,33.79,15.85,-0.0159,828.87,74.15,-0.007,433.03,1,606,0
72.58,2.46,33.78,15.87,-0.0175,827.11,74.32,-0.009,434.94,1,607,0
72.71,2.46,33.77,15.92,-0.0158,823.39,74.22,-0.011,433.72,1,608,0
72.69,2.45,33.78,15.84,-0.0171,826.53,74.0,-0.015,435.12,1,609,0
72.55,2.47,33.77,15.78,-0.018,824.32,74.16,-0.017,436.8,1,610,0
72.15,2.5,33.78,15.85,-0.0176,822.08,74.73,-0.02,434.87,1,611,0
72.35,2.49,33.78,15.81,-0.0186,822.74,75.39,-0.02,433.06,1,612,0
72.56,2.47,33.79,15.83,-0.0204,822.54,75.39,-0.022,434.07,1,613,0
72.78,2.5,33.78,15.84,-0.0193,824.47,75.19,-0.017,432.42,1,614,0
73.14,2.51,33.76,15.93,-0.0192,824.08,75.22,-0.019,433.41,1,615,0
73.14,2.52,33.74,15.87,-0.0188,826.99,75.76,-0.022,431.49,1,616,0
72.94,2.49,33.76,15.8,-0.0193,823.71,74.97,-0.027,429.9,1,617,0
73.04,2.51,33.76,15.87,-0.0198,820.53,75.22,-0.022,428.17,1,618,0
72.64,2.51,33.76,15.9,-0.0197,819.62,74.99,-0.018,429.82,1,619,0
72.7,2.54,33.77,15.86,-0.0211,823.58,75.32,-0.015,431.17,1,620,0
72.95,2.52,33.77,15.87,-0.0197,822.45,74.79,-0.012,432.26,1,621,0
72.78,2.54,33.78,15.84,-0.0207,821.66,74.35,-0.013,430.39,1,622,0
73.1,2.55,33.78,15.82,-0.0227,824.52,73.64,-0.011,429.9,1,623,0
72.73,2.53,33.79,15.79,-0.0237,825.32,74.13,-0.008,430.05,1,624,0
72.83,2.55,33.79,15.8,-0.023,824.11,73.82,-0.004,430.49,1,625,0
72.63,2.55,33.79,15.75,-0.0215,828.02,73.08,-0.006,428.6,1,626,0
