heart_rate_bpm,sweat_microsiemens,skin_temp_celsius,grip_force_newton,ecg_signal,rr_interval_ms,qrs_duration_ms,st_deviation_mv,qt_interval_ms,driver_id,timestamp_offset,condition_label
77.73,3.24,33.76,17.26,-0.0163,782.75,87.78,-0.032,371.08,0,314,0
79.09,3.47,33.61,14.91,0.0078,853.59,94.94,0.032,398.58,0,315,0
79.39,3.29,33.77,17.2,-0.0101,804.75,80.89,0.041,374.49,0,316,0
68.44,3.38,33.54,16.39,-0.0145,860.75,89.66,0.025,376.48,0,317,0
76.59,3.27,33.78,14.41,-0.0228,844.96,89.41,-0.018,380.0,0,318,0
78.68,3.27,33.59,17.31,0.0266,764.1,88.44,0.045,373.53,0,319,0
69.59,3.11,33.42,16.61,0.0236,780.86,84.99,0.043,398.65,0,320,0
74.48,3.17,33.45,15.67,0.0275,897.13,90.87,0.048,404.12,0,321,0
78.11,3.16,33.75,15.31,-0.0273,765.92,84.1,0.013,412.54,0,322,0
73.99,3.39,33.79,16.47,0.0049,762.7,97.98,-0.007,398.72,0,323,0
74.58,3.49,33.5,16.36,-0.0062,817.2,90.12,-0.019,414.49,0,324,0
73.57,3.07,33.77,17.65,0.0004,783.43,90.79,-0.02,403.27,0,325,0
71.41,3.29,33.58,17.37,-0.0233,839.0,87.99,-0.012,377.2,0,326,0
73.16,3.31,33.46,16.46,0.0179,822.76,88.48,-0.05,374.93,0,327,0
70.15,3.47,33.5,16.47,-0.0024,807.99,90.74,0.048,360.99,0,328,0
76.45,3.09,33.72,14.92,0.0117,847.59,90.3,0.043,378.54,0,329,0
75.07,3.21,33.47,15.12,0.0228,844.23,92.24,0.016,410.4,0,330,0
72.27,3.14,33.46,16.78,-0.025,811.05,91.17,0.009,381.74,0,331,0
69.62,3.47,33.61,17.81,0.01,771.06,82.76,0.031,407.31,0,332,0
77.9,3.16,33.52,17.95,-0.0034,836.6,84.49,-0.024,412.92,0,333,0
68.82,3.42,33.53,16.33,-0.0299,893.84,96.4,0.0,403.23,0,334,0
69.36,3.15,33.72,16.15,-0.0221,789.68,81.49,-0.004,385.45,0,335,0
75.72,3.37,33.59,17.88,-0.0052,897.82,88.23,0.014,361.95,0,336,0
75.24,3.42,33.47,16.74,0.0156,824.59,82.48,-0.028,392.65,0,337,0
70.77,3.11,33.55,17.31,-0.029,756.24,94.06,0.016,399.83,0,338,0
73.24,3.1,33.53,15.17,-0.0218,848.61,85.21,0.012,384.65,0,339,0
75.56,3.5,33.61,15.24,-0.0049,866.09,80.74,0.022,414.47,0,340,0
72.98,3.49,33.4,14.94,-0.0275,806.2,83.17,0.034,387.42,0,341,0
72.34,3.03,33.79,14.54,-0.0139,853.02,85.14,-0.034,389.8,0,342,0
79.45,3.43,33.43,14.43,0.0252,809.59,89.4,0.022,388.32,0,343,0
72.0,3.25,33.58,15.42,0.0141,853.84,90.91,-0.021,399.55,0,344,0
79.6,3.45,33.73,17.44,0.0126,760.27,96.82,0.035,387.25,0,345,0
71.8,3.42,33.62,17.15,-0.0294,772.84,84.46,0.001,367.86,0,346,0
70.82,3.28,33.71,14.31,0.016,783.78,81.36,-0.017,410.74,0,347,0
77.1,3.27,33.62,15.23,-0.0286,831.4,96.23,-0.023,410.25,0,348,0
77.71,3.44,33.54,14.43,0.0056,892.25,84.8,-0.008,392.72,0,349,0
74.0,3.43,33.74,17.63,0.0126,790.33,94.14,-0.021,399.88,0,350,0
78.55,3.21,33.51,14.34,0.0089,822.34,93.58,-0.019,372.87,0,351,0
68.13,3.24,33.62,15.46,-0.0045,773.9,87.1,-0.016,379.54,0,352,0
69.49,3.03,33.47,15.15,0.0253,842.84,92.02,-0.004,367.53,0,353,0
73.95,3.2,33.72,16.4,-0.0099,849.68,82.06,0.034,379.3,0,354,0
77.88,3.03,33.72,14.13,-0.0298,814.1,89.43,0.033,407.0,0,355,0
79.99,3.47,33.53,14.58,0.0033,760.69,80.0,-0.045,394.5,0,356,0
78.83,3.45,33.77,17.54,-0.0076,750.03,80.11,-0.005,411.71,0,357,0
76.49,3.32,33.57,14.38,0.0078,790.36,88.29,0.006,380.91,0,358,0
74.12,3.49,33.49,17.33,0.0094,876.43,81.41,0.041,415.03,0,359,0
78.12,3.19,33.52,15.54,-0.0239,824.34,99.62,0.007,394.8,0,360,0
71.86,3.25,33.43,17.05,-0.0055,822.46,88.14,0.014,372.9,0,361,0
77.9,3.05,33.7,15.26,0.0293,827.49,87.19,-0.045,417.78,0,362,0
76.14,3.03,33.49,17.47,-0.0013,872.88,88.45,0.021,401.32,0,363,0
72.23,3.24,33.51,17.58,-0.0221,884.15,97.66,0.013,392.12,0,364,0
71.76,3.0,33.6,15.99,0.0058,815.34,84.65,-0.047,390.21,0,365,0
71.91,3.14,33.41,17.41,-0.0268,762.41,82.85,0.02,390.37,0,366,0
70.37,3.28,33.77,14.24,0.0256,805.15,91.84,0.017,392.98,0,367,0
74.94,3.38,33.51,16.84,0.0237,783.77,87.58,-0.012,398.97,0,368,0
71.08,3.45,33.8,14.8,-0.0125,872.33,96.43,0.016,400.47,0,369,0
77.44,3.1,33.48,17.12,-0.0225,825.0,94.76,0.034,362.63,0,370,0
75.19,3.2,33.41,15.19,0.004,856.41,95.15,-0.036,378.67,0,371,0
71.21,3.23,33.71,15.57,0.0222,816.94,85.65,0.038,398.18,0,372,0
74.38,3.1,33.46,14.22,-0.0214,844.49,83.05,-0.022,363.35,0,373,0
78.99,3.38,33.74,17.3,-0.0263,799.33,89.48,0.038,408.33,0,374,0
72.58,3.24,33.6,14.48,0.0092,857.78,88.65,-0.011,372.74,0,375,0
73.65,3.26,33.48,17.91,-0.0214,852.76,85.65,-0.01,385.8,0,376,0
69.12,3.22,33.56,16.14,0.0272,819.06,82.19,-0.003,366.24,0,377,0
74.41,3.07,33.42,16.38,0.011,766.9,84.54,-0.042,377.51,0,378,0
73.93,3.17,33.76,14.93,-0.0093,811.72,96.88,-0.033,384.3,0,379,0
69.29,3.08,33.65,14.9,0.0139,758.31,89.6,0.045,394.58,0,380,0
75.23,3.18,33.41,16.47,0.0141,804.93,83.72,-0.021,414.56,0,381,0
70.9,3.22,33.46,15.66,0.012,865.59,87.77,-0.012,379.48,0,382,0
68.58,3.43,33.46,15.87,-0.0173,881.2,99.04,-0.026,400.26,0,383,0
75.5,3.21,33.64,17.95,0.0075,845.54,97.33,-0.025,366.93,0,384,0
71.73,3.14,33.55,15.44,-0.016,754.08,88.08,-0.04,416.01,0,385,0
71.08,3.3,33.6,17.73,-0.0166,885.66,82.99,-0.026,384.07,0,386,0
70.8,3.43,33.57,17.89,0.0058,880.62,85.23,0.007,372.58,0,387,0
70.35,3.2,33.71,14.66,-0.0253,796.8,94.72,-0.011,363.0,0,388,0
77.64,3.14,33.66,17.82,0.0194,825.08,91.84,0.037,381.66,0,389,0
69.53,3.4,33.71,17.46,0.0222,769.37,81.92,-0.003,418.35,0,390,0
72.68,3.43,33.53,14.86,-0.001,865.92,91.98,0.009,360.01,0,391,0
77.11,3.34,33.45,16.02,-0.0144,881.8,97.31,-0.007,370.04,0,392,0
79.07,3.12,33.48,15.51,-0.0069,842.22,86.01,-0.033,362.82,0,393,0
79.15,3.33,33.68,15.59,-0.0133,860.53,85.78,-0.007,411.2,0,394,0
74.31,3.12,33.58,16.67,-0.0148,846.84,82.15,0.015,402.63,0,395,0
76.68,3.09,33.45,16.89,-0.0287,838.92,88.4,-0.044,414.82,0,396,0
79.97,3.21,33.64,17.07,-0.0263,831.63,81.47,0.015,372.45,0,397,0
72.56,3.05,33.43,14.72,0.0126,856.09,90.62,0.001,378.61,0,398,0
71.04,3.34,33.42,15.89,0.02,851.05,91.95,0.025,377.33,0,399,0
72.98,3.01,33.47,17.0,0.0227,827.35,97.32,0.04,415.94,0,400,0
75.77,3.03,33.42,16.71,0.0061,762.19,80.66,-0.012,400.1,0,401,0
69.65,3.01,33.62,15.84,0.0022,887.62,87.38,0.036,375.61,0,402,0
70.64,3.15,33.45,17.41,0.0044,846.02,85.5,-0.02,377.46,0,403,0
68.84,3.39,33.69,14.41,-0.0026,775.16,91.85,-0.01,361.46,0,404,0
79.41,3.45,33.63,15.35,0.0149,874.82,85.48,0.034,399.9,0,405,0
70.14,3.03,33.73,14.07,0.0057,772.34,85.08,0.049,386.43,0,406,0
72.67,3.24,33.54,14.56,0.0137,831.88,95.86,0.029,395.59,0,407,0
72.95,3.07,33.53,16.58,-0.0065,861.57,91.1,0.02,377.4,0,408,0
68.96,3.43,33.67,14.03,0.0171,896.0,91.06,-0.015,370.87,0,409,0
78.3,3.18,33.66,16.85,0.0089,770.49,90.62,-0.017,389.33,0,410,0
78.95,3.37,33.65,14.61,-0.0194,796.01,97.46,0.004,374.87,0,411,0
76.83,3.36,33.65,17.46,-0.0094,878.84,86.44,0.032,418.45,0,412,0
78.57,3.47,33.71,16.22,-0.0279,759.68,90.42,-0.011,405.13,0,413,0
71.94,3.06,33.48,15.89,-0.0177,835.07,90.95,0.037,417.97,0,414,0
73.96,3.26,33.5,14.3,-0.0029,756.6,84.4,-0.024,373.79,0,415,0
70.07,3.5,33.78,17.08,0.0102,881.88,81.25,-0.001,385.05,0,416,0
73.82,3.45,33.8,14.97,0.0162,812.4,93.36,-0.049,373.76,0,417,0
68.47,3.04,33.43,14.61,-0.0204,831.46,97.4,-0.038,363.96,0,418,0
74.58,3.32,33.59,17.96,-0.0127,817.3,80.84,0.027,383.26,0,419,0
77.14,3.31,33.73,16.51,0.0052,888.57,87.23,0.042,414.8,0,420,0
74.33,3.32,33.4,15.73,-0.0016,896.19,91.45,0.028,404.91,0,421,0
73.05,3.39,33.55,17.63,-0.0222,869.01,93.9,-0.005,372.28,0,422,0
74.79,3.36,33.43,17.32,-0.0293,858.24,82.89,-0.011,380.79,0,423,0
79.81,3.22,33.75,16.11,0.0246,753.95,95.54,-0.042,388.55,0,424,0
75.49,3.12,33.76,14.23,0.0108,895.14,90.9,0.046,361.48,0,425,0
76.7,3.22,33.48,17.06,0.0239,867.67,90.81,-0.046,407.84,0,426,0
72.07,3.02,33.42,14.26,-0.022,821.48,89.45,-0.026,391.62,0,427,0
76.26,3.13,33.8,17.49,0.0259,817.99,96.93,-0.037,394.51,0,428,0
71.48,3.38,33.73,14.42,-0.0079,786.99,86.31,0.03,381.43,0,429,0
68.96,3.31,33.5,15.97,0.0139,877.95,87.24,-0.024,376.5,0,430,0
78.21,3.19,33.49,14.71,-0.023,881.91,97.75,-0.05,361.19,0,431,0
71.45,3.11,33.5,14.33,-0.0241,826.89,93.06,-0.003,367.96,0,432,0
74.33,3.2,33.75,16.74,-0.0145,894.28,93.4,-0.003,368.99,0,433,0
76.43,3.06,33.67,15.26,-0.0097,872.24,81.29,-0.033,383.72,0,434,0
78.12,3.42,33.45,16.37,0.0142,859.51,89.39,-0.006,386.75,0,435,0
68.32,3.04,33.51,17.31,0.0276,890.74,86.1,-0.022,418.27,0,436,0
69.77,3.48,33.46,14.32,-0.0272,755.57,95.02,-0.032,389.99,0,437,0
79.86,3.43,33.63,17.77,-0.0202,874.28,88.07,0.025,400.5,0,438,0
68.78,3.38,33.62,15.61,-0.0183,754.07,98.91,-0.015,416.6,0,439,0
75.59,3.31,33.41,14.77,0.0031,885.08,99.51,0.005,419.85,0,440,0
69.84,3.21,33.79,16.47,0.0018,893.72,97.87,-0.009,394.37,0,441,0
70.48,3.13,33.7,17.15,0.0196,761.25,89.93,-0.006,401.94,0,442,0
69.65,3.01,33.57,15.92,-0.0037,848.54,82.73,0.027,388.92,0,443,0
79.57,3.33,33.41,15.34,-0.0105,851.04,94.2,-0.016,418.28,0,444,0
68.94,3.25,33.48,14.78,0.014,844.73,85.95,0.046,404.03,0,445,0
71.51,3.48,33.4,16.61,0.0035,854.06,87.22,-0.001,402.53,0,446,0
69.21,3.17,33.41,15.29,-0.0231,889.0,83.18,0.012,370.13,0,447,0
68.57,3.11,33.46,16.33,0.0185,887.52,88.72,0.034,408.52,0,448,0
78.04,3.33,33.48,15.0,-0.008,784.07,81.79,-0.031,419.44,0,449,0
69.77,3.4,33.71,14.54,-0.0178,842.39,95.88,0.029,371.97,0,450,0
68.78,3.27,33.75,14.03,-0.0201,762.5,99.46,-0.037,412.22,0,451,0
75.76,3.14,33.45,15.94,0.0277,823.57,92.26,0.006,399.88,0,452,0
78.53,3.05,33.59,17.65,-0.0024,761.91,81.3,-0.043,389.3,0,453,0
78.91,3.38,33.76,17.6,0.0227,759.38,82.95,-0.031,402.66,0,454,0
69.5,3.18,33.48,17.38,-0.0131,823.36,94.47,-0.031,381.73,0,455,0
76.17,3.23,33.63,16.58,0.0154,832.06,96.26,0.02,372.73,0,456,0
73.55,3.38,33.57,17.49,-0.013,880.34,92.51,-0.034,368.54,0,457,0
71.01,3.31,33.47,14.89,-0.0141,878.87,85.41,0.041,402.51,0,458,0
71.62,3.3,33.78,15.79,-0.0237,798.3,92.74,-0.008,384.14,0,459,0
78.98,3.23,33.76,16.9,-0.0152,890.15,97.81,-0.002,364.06,0,460,0
73.53,3.23,33.42,16.05,-0.0262,771.04,86.5,-0.02,416.87,0,461,0
74.22,3.47,33.61,15.28,0.0162,800.56,95.15,0.042,402.34,0,462,0
77.56,3.32,33.57,16.65,0.0228,890.38,85.09,-0.015,412.85,0,463,0
74.37,3.4,33.47,14.11,-0.029,784.85,97.21,-0.014,368.13,0,464,0
77.1,3.17,33.42,14.73,0.0286,768.77,93.36,-0.024,391.79,0,465,0
73.04,3.12,33.74,17.21,0.0089,812.13,95.28,0.038,395.92,0,466,0
79.17,3.24,33.68,14.86,0.0151,774.01,98.86,0.017,378.93,0,467,0
73.24,3.2,33.55,16.31,0.0199,867.16,94.08,0.033,378.82,0,468,0
74.44,3.26,33.59,14.44,-0.0104,885.17,92.93,-0.026,408.9,0,469,0
73.86,3.08,33.72,14.16,0.0162,896.4,95.63,-0.003,400.99,0,470,0
72.82,3.22,33.72,15.7,-0.016,863.94,83.24,0.049,401.4,0,471,0
71.92,3.04,33.45,16.35,-0.0171,795.89,97.73,0.011,414.48,0,472,0
70.18,3.26,33.64,14.61,-0.0076,789.5,85.53,-0.033,396.76,0,473,0
70.57,3.09,33.48,15.87,0.0272,879.87,86.83,0.037,386.52,0,474,0
78.23,3.4,33.68,17.33,0.0154,758.66,91.93,-0.003,371.1,0,475,0
78.85,3.48,33.7,17.82,0.0285,789.23,89.88,0.023,360.54,0,476,0
76.85,3.41,33.55,15.86,-0.0221,878.17,91.15,-0.034,402.8,0,477,0
79.48,3.16,33.76,15.81,-0.0021,892.62,83.82,0.016,416.59,0,478,0
79.23,3.2,33.53,15.36,-0.0104,873.68,85.19,0.013,411.15,0,479,0
72.7,3.14,33.41,16.75,0.0034,817.78,97.51,-0.012,391.54,0,480,0
75.83,3.27,33.66,14.08,-0.0198,765.13,96.98,0.044,385.87,0,481,0
75.74,3.08,33.48,16.61,0.0002,772.05,91.49,-0.044,388.12,0,482,0
79.54,3.04,33.55,17.5,-0.0074,830.29,91.9,-0.03,417.91,0,483,0
70.28,3.25,33.67,17.04,0.0142,841.08,87.26,-0.001,372.47,0,484,0
69.26,3.28,33.49,16.73,0.0066,851.62,82.02,-0.003,392.74,0,485,0
70.65,3.44,33.69,17.75,0.0114,798.08,83.56,-0.024,413.06,0,486,0
77.55,3.07,33.4,14.19,-0.0172,786.83,80.83,-0.007,365.01,0,487,0
73.63,3.27,33.55,16.03,0.0093,818.87,89.52,-0.038,415.06,0,488,0
69.42,3.21,33.65,15.03,-0.0267,797.07,97.32,0.045,419.44,0,489,0
68.76,3.41,33.75,16.04,-0.0229,822.13,90.53,-0.048,392.89,0,490,0
68.8,3.39,33.5,16.7,-0.0105,788.21,97.38,0.023,400.8,0,491,0
77.01,3.09,33.72,15.59,-0.0154,774.66,85.39,0.021,372.81,0,492,0
69.32,3.46,33.44,16.77,-0.0239,893.94,94.78,0.037,376.94,0,493,0
72.11,3.5,33.46,17.2,-0.0261,848.24,90.96,0.045,373.58,0,494,0
73.92,3.27,33.72,15.13,-0.0034,839.88,98.56,0.029,379.16,0,495,0
74.25,3.33,33.72,14.67,0.0004,857.47,82.87,0.039,416.12,0,496,0
71.22,3.11,33.78,17.08,0.0221,846.18,95.3,-0.021,395.8,0,497,0
75.08,3.39,33.51,14.49,-0.0236,782.03,87.47,-0.019,364.74,0,498,0
71.38,3.27,33.74,15.19,-0.0185,787.24,94.4,0.016,366.56,0,499,0
69.39,3.39,33.8,14.41,-0.0282,782.29,82.78,0.038,418.83,0,500,0
72.62,3.07,33.6,14.95,0.0243,877.06,97.92,-0.023,379.26,0,501,0
68.7,3.25,33.47,15.72,0.0244,795.69,90.02,-0.0,410.03,0,502,0
68.91,3.37,33.8,16.96,0.0242,848.78,93.94,-0.004,401.15,0,503,0
78.66,3.25,33.61,15.61,-0.0281,751.14,90.65,0.023,365.06,0,504,0
68.28,3.43,33.67,16.49,-0.0141,840.8,89.93,0.034,401.39,0,505,0
78.18,3.42,33.68,16.67,-0.0025,807.76,84.72,-0.005,403.37,0,506,0
77.47,3.13,33.67,17.42,-0.021,890.88,99.5,0.028,392.41,0,507,0
77.43,3.18,33.51,16.13,-0.0001,791.2,95.35,0.012,361.74,0,508,0
75.43,3.49,33.63,14.35,-0.0155,831.49,96.68,0.02,410.31,0,509,0
69.13,3.25,33.59,17.01,-0.0077,891.74,83.4,0.014,392.53,0,510,0
78.32,3.3,33.48,14.19,0.0144,756.81,96.97,-0.039,405.84,0,511,0
73.55,3.31,33.42,17.92,-0.0259,868.3,89.6,0.013,366.51,0,512,0
73.36,3.44,33.67,15.48,-0.0134,811.35,94.35,-0.03,399.19,0,513,0
70.87,3.24,33.54,14.3,0.0126,859.03,83.0,0.032,380.88,0,514,0
78.32,3.09,33.41,17.41,0.0264,803.67,84.23,0.009,366.29,0,515,0
77.02,3.32,33.77,14.93,-0.0102,803.26,89.56,0.011,395.06,0,516,0
74.31,3.49,33.46,15.39,0.015,751.49,84.84,-0.046,403.76,0,517,0
72.24,3.19,33.71,15.65,0.0164,805.49,82.74,-0.021,374.77,0,518,0
79.97,3.29,33.63,15.77,-0.0149,823.77,82.64,0.033,377.8,0,519,0
68.71,3.01,33.61,17.87,-0.0147,752.17,92.51,-0.033,409.18,0,520,0
76.72,3.25,33.53,15.4,0.0209,875.23,88.65,0.049,364.67,0,521,0
75.31,3.01,33.45,15.68,0.0026,882.41,82.3,-0.02,403.07,0,522,0
79.0,3.35,33.73,14.59,0.0164,756.76,90.14,0.027,390.82,0,523,0
69.93,3.32,33.58,17.32,0.0011,846.12,91.29,0.007,407.02,0,524,0
76.49,3.02,33.43,16.77,-0.0261,777.55,95.02,0.037,416.38,0,525,0
75.68,3.24,33.68,17.33,-0.0255,872.2,81.8,-0.013,399.31,0,526,0
75.34,3.31,33.69,17.22,0.0187,769.8,95.18,0.016,367.21,0,527,0
78.16,3.06,33.62,14.75,-0.0032,771.46,82.01,-0.033,388.34,0,528,0
76.13,3.11,33.7,14.9,-0.0005,829.14,80.51,-0.016,418.41,0,529,0
78.82,3.09,33.46,17.53,0.0173,751.14,81.17,0.021,400.06,0,530,0
75.55,3.32,33.73,16.64,0.0004,797.91,99.09,-0.006,388.27,0,531,0
76.25,3.11,33.55,16.8,0.0161,886.79,97.4,0.005,385.73,0,532,0
68.12,3.03,33.69,17.81,0.0101,763.27,99.91,0.048,390.11,0,533,0
78.4,3.41,33.45,17.87,-0.0017,871.12,95.09,-0.009,415.76,0,534,0
78.85,3.2,33.54,17.78,-0.0254,803.9,89.83,-0.037,368.13,0,535,0
75.83,3.03,33.56,17.99,0.0028,862.82,89.43,0.017,399.89,0,536,0
74.78,3.42,33.49,15.48,-0.0295,751.61,99.65,0.037,388.92,0,537,0
73.19,3.24,33.5,15.79,0.0034,818.71,84.44,0.029,398.2,0,538,0
79.8,3.45,33.54,16.72,-0.01,826.6,90.38,-0.044,389.92,0,539,0
74.55,3.09,33.49,14.76,0.0159,819.18,98.8,-0.043,392.14,0,540,0
69.99,3.5,33.77,14.52,-0.0203,835.28,86.6,0.007,396.03,0,541,0
72.54,3.12,33.57,14.69,0.0283,849.29,87.34,0.005,398.96,0,542,0
75.68,3.0,33.72,17.47,0.001,816.33,87.29,0.031,389.02,0,543,0
71.47,3.46,33.44,15.69,-0.0194,818.46,86.68,0.031,416.84,0,544,0
78.2,3.25,33.43,14.33,-0.0196,877.68,81.24,-0.006,388.4,0,545,0
79.57,3.11,33.78,16.86,0.0171,805.31,87.58,-0.045,392.38,0,546,0
68.14,3.27,33.77,15.09,0.0017,826.84,97.8,-0.002,392.18,0,547,0
76.6,3.4,33.59,17.09,-0.0134,756.17,88.51,-0.049,416.59,0,548,0
69.3,3.26,33.62,15.92,0.0054,870.36,89.01,0.046,413.29,0,549,0
71.19,3.24,33.63,17.96,-0.0081,753.11,99.79,0.019,382.83,0,550,0
74.92,3.28,33.49,14.15,-0.011,814.23,97.52,-0.006,403.52,0,551,0
73.89,3.34,33.56,16.33,0.0064,781.05,96.32,-0.015,419.67,0,552,0
76.73,3.31,33.79,17.12,0.0216,878.79,96.01,0.01,401.9,0,553,0
79.6,3.48,33.6,16.97,-0.0049,850.55,93.31,0.015,407.61,0,554,0
75.39,3.4,33.75,14.56,0.0088,892.42,95.79,0.047,384.31,0,555,0
68.59,3.09,33.71,14.22,0.0146,863.85,80.68,0.035,415.18,0,556,0
72.19,3.49,33.6,14.64,0.0028,855.35,83.79,-0.019,416.98,0,557,0
71.11,3.03,33.71,17.55,-0.0204,763.28,95.64,0.042,366.49,0,558,0
76.87,3.14,33.45,15.38,0.0245,790.31,96.65,0.007,374.24,0,559,0
70.17,3.06,33.71,16.54,-0.0148,817.38,95.63,0.045,383.78,0,560,0
68.98,3.39,33.69,14.62,0.0046,762.2,91.78,-0.021,364.66,0,561,0
77.45,3.48,33.45,16.31,-0.0162,851.66,99.9,-0.02,411.82,0,562,0
77.9,3.26,33.46,15.96,0.0245,852.67,89.25,0.04,373.56,0,563,0
78.13,3.08,33.52,14.46,-0.0225,860.51,96.0,0.038,402.66,0,564,0
78.85,3.19,33.56,14.12,0.0145,806.99,95.2,-0.002,388.73,0,565,0
78.62,3.02,33.65,16.25,0.0184,820.42,95.19,0.042,372.18,0,566,0
74.64,3.13,33.77,16.44,-0.0197,788.04,91.88,0.034,392.27,0,567,0
71.41,3.4,33.56,16.14,0.0115,809.31,90.88,0.038,410.9,0,568,0
72.15,3.46,33.43,15.41,-0.0233,799.33,99.97,0.007,403.03,0,569,0
76.06,3.29,33.63,16.52,-0.0299,769.28,93.64,-0.043,415.94,0,570,0
68.83,3.43,33.73,17.26,-0.0178,881.48,87.3,-0.026,370.48,0,571,0
75.31,3.4,33.72,14.28,0.0045,802.88,84.88,-0.021,395.88,0,572,0
77.57,3.13,33.52,16.71,-0.0129,850.36,96.49,-0.013,377.18,0,573,0
75.62,3.33,33.66,16.76,-0.0293,851.92,93.66,-0.041,368.51,0,574,0
68.96,3.43,33.73,16.76,0.0257,838.7,88.76,-0.012,405.93,0,575,0
71.78,3.24,33.71,14.53,-0.0148,779.99,95.49,-0.031,382.53,0,576,0
78.42,3.16,33.63,15.7,-0.016,883.85,96.22,0.005,373.38,0,577,0
68.92,3.15,33.62,15.08,0.0274,875.72,80.41,-0.035,387.33,0,578,0
69.33,3.07,33.75,14.12,0.0172,819.38,86.73,0.045,395.72,0,579,0
68.41,3.25,33.8,14.49,-0.0243,799.77,82.7,0.02,415.87,0,580,0
74.26,3.41,33.7,16.06,-0.0026,750.33,95.66,0.044,395.74,0,581,0
70.49,3.0,33.47,16.08,0.0078,831.72,96.59,0.037,419.61,0,582,0
72.19,3.02,33.51,14.32,-0.0145,775.98,99.54,-0.013,402.45,0,583,0
77.61,3.05,33.54,17.95,0.0076,754.06,98.19,0.007,414.74,0,584,0
79.07,3.12,33.5,14.03,-0.0281,800.65,90.85,0.035,366.94,0,585,0
68.09,3.07,33.77,16.44,-0.0267,878.54,91.87,0.025,362.94,0,586,0
76.0,3.25,33.54,15.31,0.0143,832.03,91.42,0.033,364.02,0,587,0
77.87,3.02,33.47,17.09,-0.0245,774.03,87.58,-0.021,388.1,0,588,0
68.47,3.3,33.65,16.15,-0.0059,768.01,88.87,-0.028,378.77,0,589,0
68.89,3.3,33.6,16.96,0.0125,815.21,87.33,0.012,374.35,0,590,0
72.78,3.37,33.48,17.84,0.0115,781.47,96.81,-0.017,364.31,0,591,0
70.82,3.47,33.57,17.73,-0.0159,849.72,99.65,-0.045,415.18,0,592,0
68.29,3.49,33.59,15.41,0.02,789.09,94.82,0.025,365.77,0,593,0
75.95,3.14,33.52,16.0,-0.0273,830.02,98.77,-0.042,405.61,0,594,0
76.79,3.08,33.53,15.86,-0.0048,754.39,84.24,-0.005,382.65,0,595,0
73.42,3.3,33.46,14.25,-0.0013,802.36,91.72,0.006,370.81,0,596,0
71.11,3.16,33.52,16.74,0.0062,829.73,90.29,-0.011,388.81,0,597,0
71.4,3.32,33.57,15.02,-0.0191,801.77,83.19,-0.036,370.0,0,598,0
77.95,3.06,33.56,14.81,0.0244,767.21,83.61,-0.003,384.28,0,599,0
72.8,3.31,33.71,15.02,-0.0119,839.29,89.28,-0.046,398.25,0,600,0
72.23,3.44,33.43,16.75,-0.0295,895.81,99.62,-0.031,413.37,0,601,0
72.62,3.3,33.44,16.03,0.0151,784.08,87.61,0.011,411.02,0,602,0
72.47,3.45,33.57,14.68,-0.0089,804.21,81.62,0.016,361.85,0,603,0
73.09,3.01,33.51,16.65,0.0263,884.92,92.05,-0.019,386.33,0,604,0
72.55,3.33,33.75,14.24,-0.028,838.99,83.41,-0.05,395.32,0,605,0
74.31,3.21,33.55,14.81,-0.0257,801.41,89.39,-0.031,392.5,0,606,0
74.64,3.36,33.63,16.72,0.0099,791.49,83.07,0.022,388.11,0,607,0
77.82,3.39,33.55,15.23,-0.0168,840.78,86.19,-0.049,397.14,0,608,0
71.52,3.07,33.51,14.54,-0.0092,821.96,91.0,0.024,412.22,0,609,0
72.53,3.06,33.56,14.16,0.0039,766.09,81.87,0.045,378.71,0,610,0
72.4,3.03,33.43,16.34,0.0027,755.7,88.92,-0.033,405.29,0,611,0
75.62,3.23,33.77,15.31,-0.0035,780.24,85.91,-0.011,361.04,0,612,0
75.43,3.0,33.4,15.44,0.0061,877.92,80.28,0.009,380.46,0,613,0
70.12,3.46,33.47,16.74,0.0128,799.91,99.02,0.044,379.26,0,614,0
78.31,3.0,33.68,17.89,-0.0221,755.57,96.3,-0.019,387.01,0,615,0
78.06,3.34,33.72,16.84,-0.0156,774.06,87.58,0.042,377.31,0,616,0
78.92,3.25,33.48,17.11,0.0262,861.82,87.63,0.027,371.34,0,617,0
71.08,3.14,33.49,15.92,-0.0225,857.6,96.09,0.028,403.86,0,618,0
70.25,3.01,33.71,16.38,0.0123,881.27,89.55,0.012,361.33,0,619,0
79.37,3.2,33.48,15.98,-0.0294,819.56,84.42,-0.008,397.44,0,620,0
77.42,3.01,33.75,16.68,-0.0016,848.44,81.01,0.005,400.61,0,621,0
69.61,3.15,33.41,17.13,0.0142,897.63,84.36,-0.01,396.69,0,622,0
70.74,3.2,33.6,15.46,-0.0159,770.82,89.87,-0.035,382.46,0,623,0
72.23,3.35,33.74,16.39,0.0282,780.11,95.57,0.037,411.36,0,624,0
76.88,3.06,33.57,16.32,-0.0019,866.4,91.86,0.023,360.42,0,625,0
68.63,3.49,33.46,14.49,0.0251,836.39,84.78,-0.007,387.79,0,626,0
69.1,3.42,33.68,15.95,-0.0162,854.03,93.38,-0.028,371.37,0,627,0
73.48,3.48,33.69,15.51,-0.0161,864.76,99.24,0.009,366.48,0,628,0
74.4,3.47,33.77,14.75,-0.0066,838.3,93.1,0.03,375.16,0,629,0
